ZIPCODE,PLACE NAME,COUNTRY,STATE CODE,STATE,CITY,DISTRICT,VILLAGE
571422,MANDYA-571422,IN,KA,KARNATAKA,MANDYA,,
571423,MANDYA-571423,IN,KA,KARNATAKA,MANDYA,,
571424,MANDYA-571424,IN,KA,KARNATAKA,MANDYA,,
571425,MANDYA-571425,IN,KA,KARNATAKA,MANDYA,,
571426,MYSORE-571426,IN,KA,KARNATAKA,MYSORE,,
571427,MANDYA-571427,IN,KA,KARNATAKA,MANDYA,,
686632,KOTTAYAM-686632,IN,KL,KERALA,KOTTAYAM,,
686633,KOTTAYAM-686633,IN,KL,KERALA,KOTTAYAM,,
686634,KOTTAYAM-686634,IN,KL,KERALA,KOTTAYAM,,
686635,KOTTAYAM-686635,IN,KL,KERALA,KOTTAYAM,,
686636,KOTTAYAM-686636,IN,KL,KERALA,KOTTAYAM,,
686638,KOTTAYAM-686638,IN,KL,KERALA,KOTTAYAM,,
686640,KOTTAYAM-686640,IN,KL,KERALA,KOTTAYAM,,
686641,KOTTAYAM-686641,IN,KL,KERALA,KOTTAYAM,,
686642,KOTTAYAM-686642,IN,KL,KERALA,KOTTAYAM,,
686651,KOTTAYAM-686651,IN,KL,KERALA,KOTTAYAM,,
686652,KOTTAYAM-686652,IN,KL,KERALA,KOTTAYAM,,
686653,KOTTAYAM-686653,IN,KL,KERALA,KOTTAYAM,,
686654,KOTTAYAM-686654,IN,KL,KERALA,KOTTAYAM,,
686655,KOTTAYAM-686655,IN,KL,KERALA,KOTTAYAM,,
686659,PATHANAMTHITTA-686659,IN,KL,KERALA,PATHANAMTHITTA,,
676511,MALAPURAM-676511,IN,KL,KERALA,MALAPURAM,,
676512,MALAPURAM-676512,IN,KL,KERALA,MALAPURAM,,
676513,MALAPURAM-676513,IN,KL,KERALA,MALAPURAM,,
676514,MALAPURAM-676514,IN,KL,KERALA,MALAPURAM,,
676515,MALAPURAM-676515,IN,KL,KERALA,MALAPURAM,,
676516,MALAPURAM-676516,IN,KL,KERALA,MALAPURAM,,
571451,MANDYA-571451,IN,KA,KARNATAKA,MANDYA,,
571452,DAKSHIN KANNADA-571452,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
571453,MANDYA-571453,IN,KA,KARNATAKA,MANDYA,,
571454,MANDYA-571454,IN,KA,KARNATAKA,MANDYA,,
571455,MANDYA-571455,IN,KA,KARNATAKA,MANDYA,,
571456,MANDYA-571456,IN,KA,KARNATAKA,MANDYA,,
571457,MYSORE-571457,IN,KA,KARNATAKA,MYSORE,,
571458,MANDYA-571458,IN,KA,KARNATAKA,MANDYA,,
571459,MANDYA-571459,IN,KA,KARNATAKA,MANDYA,,
571460,MANDYA-571460,IN,KA,KARNATAKA,MANDYA,,
571461,MANDYA-571461,IN,KA,KARNATAKA,MANDYA,,
571462,MANDYA-571462,IN,KA,KARNATAKA,MANDYA,,
571463,MANDYA-571463,IN,KA,KARNATAKA,MANDYA,,
577101,CHIKMANGALUR-577101,IN,KA,KARNATAKA,CHICKMAGALUR,,
577102,CHIKMANGALUR-577102,IN,KA,KARNATAKA,CHICKMAGALUR,,
577111,CHIKMANGALUR-577111,IN,KA,KARNATAKA,CHICKMAGALUR,,
577112,CHIKMANGALUR-577112,IN,KA,KARNATAKA,CHICKMAGALUR,,
577113,CHIKMANGALUR-577113,IN,KA,KARNATAKA,CHICKMAGALUR,,
577114,CHIKMANGALUR-577114,IN,KA,KARNATAKA,CHICKMAGALUR,,
695612,THIRUVANANTHAPURAM-695612,IN,KL,KERALA,THIRUVANANTHAPURAM,,
695614,THIRUVANANTHAPURAM-695614,IN,KL,KERALA,THIRUVANANTHAPURAM,,
695615,THIRUVANANTHAPURAM-695615,IN,KL,KERALA,THIRUVANANTHAPURAM,,
695616,THIRUVANANTHAPURAM-695616,IN,KL,KERALA,THIRUVANANTHAPURAM,,
695618,THIRUVANANTHAPURAM-695618,IN,KL,KERALA,THIRUVANANTHAPURAM,,
695674,THIRUVANANTHAPURAM-695674,IN,KL,KERALA,THIRUVANANTHAPURAM,,
700000,CALCUTTA-700000,IN,WB,WEST BENGAL,CALCUTTA,,
700001,KOLKATA-700001,IN,WB,WEST BENGAL,KOLKATA,,
700002,CALCUTTA-700002,IN,WB,WEST BENGAL,CALCUTTA,,
700003,CALCUTTA-700003,IN,WB,WEST BENGAL,CALCUTTA,,
700004,CALCUTTA-700004,IN,WB,WEST BENGAL,CALCUTTA,,
700005,CALCUTTA-700005,IN,WB,WEST BENGAL,CALCUTTA,,
700006,CALCUTTA-700006,IN,WB,WEST BENGAL,CALCUTTA,,
700007,CALCUTTA-700007,IN,WB,WEST BENGAL,CALCUTTA,,
700008,CALCUTTA-700008,IN,WB,WEST BENGAL,CALCUTTA,,
580003,DHARWAD-580003,IN,KA,KARNATAKA,DHARWAD,,
580004,DHARWAD-580004,IN,KA,KARNATAKA,DHARWAD,,
580005,DHARWAD-580005,IN,KA,KARNATAKA,DHARWAD,,
576245,DAKSHIN KANNADA-576245,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576246,DAKSHIN KANNADA-576246,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576247,DAKSHIN KANNADA-576247,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
682557,ERNAKULAM-682557,IN,KL,KERALA,ERNAKULAM,,
682558,ERNAKULAM-682558,IN,KL,KERALA,ERNAKULAM,,
690552,ALAPPUZHA-690552,IN,KL,KERALA,ALAPPUZHA,,
690553,ALAPPUZHA-690553,IN,KL,KERALA,ALAPPUZHA,,
690554,ALAPPUZHA-690554,IN,KL,KERALA,ALAPPUZHA,,
690555,ALAPPUZHA-690555,IN,KL,KERALA,ALAPPUZHA,,
690556,ALAPPUZHA-690556,IN,KL,KERALA,ALAPPUZHA,,
690557,PATHANAMTHITTA-690557,IN,KL,KERALA,PATHANAMTHITTA,,
690558,ALAPPUZHA-690558,IN,KL,KERALA,ALAPPUZHA,,
690559,ALAPPUZHA-690559,IN,KL,KERALA,ALAPPUZHA,,
690560,ALAPPUZHA-690560,IN,KL,KERALA,ALAPPUZHA,,
690561,PATHANAMTHITTA-690561,IN,KL,KERALA,PATHANAMTHITTA,,
690562,KOLLAM-690562,IN,KL,KERALA,KOLLAM,,
690563,ALAPPUZHA-690563,IN,KL,KERALA,ALAPPUZHA,,
690564,ALAPPUZHA-690564,IN,KL,KERALA,ALAPPUZHA,,
683564,ERNAKULAM-683564,IN,KL,KERALA,ERNAKULAM,,
683565,ERNAKULAM-683565,IN,KL,KERALA,ERNAKULAM,,
683571,ERNAKULAM-683571,IN,KL,KERALA,ERNAKULAM,,
683572,ERNAKULAM-683572,IN,KL,KERALA,ERNAKULAM,,
683573,ERNAKULAM-683573,IN,KL,KERALA,ERNAKULAM,,
683574,ERNAKULAM-683574,IN,KL,KERALA,ERNAKULAM,,
683575,ERNAKULAM-683575,IN,KL,KERALA,ERNAKULAM,,
683576,ERNAKULAM-683576,IN,KL,KERALA,ERNAKULAM,,
683577,ERNAKULAM-683577,IN,KL,KERALA,ERNAKULAM,,
683578,ERNAKULAM-683578,IN,KL,KERALA,ERNAKULAM,,
683579,ERNAKULAM-683579,IN,KL,KERALA,ERNAKULAM,,
683580,ERNAKULAM-683580,IN,KL,KERALA,ERNAKULAM,,
683581,ERNAKULAM-683581,IN,KL,KERALA,ERNAKULAM,,
683582,ERNAKULAM-683582,IN,KL,KERALA,ERNAKULAM,,
683583,ERNAKULAM-683583,IN,KL,KERALA,ERNAKULAM,,
683584,ERNAKULAM-683584,IN,KL,KERALA,ERNAKULAM,,
683585,ERNAKULAM-683585,IN,KL,KERALA,ERNAKULAM,,
683586,ERNAKULAM-683586,IN,KL,KERALA,ERNAKULAM,,
683587,ERNAKULAM-683587,IN,KL,KERALA,ERNAKULAM,,
679329,MALAPURAM-679329,IN,KL,KERALA,MALAPURAM,,
679330,MALAPURAM-679330,IN,KL,KERALA,MALAPURAM,,
679331,MALAPURAM-679331,IN,KL,KERALA,MALAPURAM,,
679332,MALAPURAM-679332,IN,KL,KERALA,MALAPURAM,,
679333,MALAPURAM-679333,IN,KL,KERALA,MALAPURAM,,
679334,MALAPURAM-679334,IN,KL,KERALA,MALAPURAM,,
679335,PALAKKAD-679335,IN,KL,KERALA,PALAKKAD,,
679336,PALAKKAD-679336,IN,KL,KERALA,PALAKKAD,,
686601,KOTTAYAM-686601,IN,KL,KERALA,KOTTAYAM,,
686602,KOTTAYAM-686602,IN,KL,KERALA,KOTTAYAM,,
522657,GUNTUR-522657,IN,AP,ANDHRA PRADESH,GUNTUR,,
688009,ALAPPUZHA-688009,IN,KL,KERALA,ALAPPUZHA,,
688010,ALAPPUZHA-688010,IN,KL,KERALA,ALAPPUZHA,,
688011,ALAPPUZHA-688011,IN,KL,KERALA,ALAPPUZHA,,
700015,CALCUTTA-700015,IN,WB,WEST BENGAL,CALCUTTA,,
700016,KOLKATA-700016,IN,WB,WEST BENGAL,KOLKATA,,
700017,CALCUTTA-700017,IN,WB,WEST BENGAL,CALCUTTA,,
700018,CALCUTTA-700018,IN,WB,WEST BENGAL,CALCUTTA,,
700019,CALCUTTA-700019,IN,WB,WEST BENGAL,CALCUTTA,,
700020,CALCUTTA-700020,IN,WB,WEST BENGAL,CALCUTTA,,
700021,CALCUTTA-700021,IN,WB,WEST BENGAL,CALCUTTA,,
700022,CALCUTTA-700022,IN,WB,WEST BENGAL,CALCUTTA,,
700023,CALCUTTA-700023,IN,WB,WEST BENGAL,CALCUTTA,,
700024,CALCUTTA-700024,IN,WB,WEST BENGAL,CALCUTTA,,
700025,CALCUTTA-700025,IN,WB,WEST BENGAL,CALCUTTA,,
700026,CALCUTTA-700026,IN,WB,WEST BENGAL,CALCUTTA,,
700027,CALCUTTA-700027,IN,WB,WEST BENGAL,CALCUTTA,,
700028,CALCUTTA-700028,IN,WB,WEST BENGAL,CALCUTTA,,
700029,CALCUTTA-700029,IN,WB,WEST BENGAL,CALCUTTA,,
700030,CALCUTTA-700030,IN,WB,WEST BENGAL,CALCUTTA,,
700031,CALCUTTA-700031,IN,WB,WEST BENGAL,CALCUTTA,,
700032,CALCUTTA-700032,IN,WB,WEST BENGAL,CALCUTTA,,
700033,CALCUTTA-700033,IN,WB,WEST BENGAL,CALCUTTA,,
680566,THRISSUR-680566,IN,KL,KERALA,THRISSUR,,
680567,THRISSUR-680567,IN,KL,KERALA,THRISSUR,,
680568,THRISSUR-680568,IN,KL,KERALA,THRISSUR,,
680569,THRISSUR-680569,IN,KL,KERALA,THRISSUR,,
680570,THRISSUR-680570,IN,KL,KERALA,THRISSUR,,
680571,TRICHUR-680571,IN,KL,KERALA,TRICHUR,,
680572,THRISSUR-680572,IN,KL,KERALA,THRISSUR,,
680573,THRISSUR-680573,IN,KL,KERALA,THRISSUR,,
686661,ERNAKULAM-686661,IN,KL,KERALA,ERNAKULAM,,
686662,ERNAKULAM-686662,IN,KL,KERALA,ERNAKULAM,,
686663,ERNAKULAM-686663,IN,KL,KERALA,ERNAKULAM,,
686664,ERNAKULAM-686664,IN,KL,KERALA,ERNAKULAM,,
686665,ERNAKULAM-686665,IN,KL,KERALA,ERNAKULAM,,
686666,ERNAKULAM-686666,IN,KL,KERALA,ERNAKULAM,,
695581,THIRUVANANTHAPURAM-695581,IN,KL,KERALA,THIRUVANANTHAPURAM,,
700050,CALCUTTA-700050,IN,WB,WEST BENGAL,CALCUTTA,,
700051,CALCUTTA-700051,IN,WB,WEST BENGAL,CALCUTTA,,
700052,NORTH 24 PARGANAS-700052,IN,WB,WEST BENGAL,NORTH 24 PARGANAS,,
700053,CALCUTTA-700053,IN,WB,WEST BENGAL,CALCUTTA,,
700054,CALCUTTA-700054,IN,WB,WEST BENGAL,CALCUTTA,,
700055,CALCUTTA-700055,IN,WB,WEST BENGAL,CALCUTTA,,
722212,BANKURA-722212,IN,WB,WEST BENGAL,BANKURA,,
722213,PURULIA-722213,IN,WB,WEST BENGAL,PURULIA,,
723101,PURULIA-723101,IN,WB,WEST BENGAL,PURULIA,,
723102,PURULIA-723102,IN,WB,WEST BENGAL,PURULIA,,
723103,PURULIA-723103,IN,WB,WEST BENGAL,PURULIA,,
723121,PURULIA-723121,IN,WB,WEST BENGAL,PURULIA,,
723126,PURULIA-723126,IN,WB,WEST BENGAL,PURULIA,,
723127,PURULIA-723127,IN,WB,WEST BENGAL,PURULIA,,
723128,PURULIA-723128,IN,WB,WEST BENGAL,PURULIA,,
723129,PURULIA-723129,IN,WB,WEST BENGAL,PURULIA,,
723130,PURULIA-723130,IN,WB,WEST BENGAL,PURULIA,,
723131,PURULIA-723131,IN,WB,WEST BENGAL,PURULIA,,
723132,PURULIA-723132,IN,WB,WEST BENGAL,PURULIA,,
723133,PURULIA-723133,IN,WB,WEST BENGAL,PURULIA,,
723143,PURULIA-723143,IN,WB,WEST BENGAL,PURULIA,,
723144,PURULIA-723144,IN,WB,WEST BENGAL,PURULIA,,
723145,PURULIA-723145,IN,WB,WEST BENGAL,PURULIA,,
723146,PURULIA-723146,IN,WB,WEST BENGAL,PURULIA,,
723148,PURULIA-723148,IN,WB,WEST BENGAL,PURULIA,,
689588,PATHANAMTHITTA-689588,IN,KL,KERALA,PATHANAMTHITTA,,
689589,PATHANAMTHITTA-689589,IN,KL,KERALA,PATHANAMTHITTA,,
689590,ALAPPUZHA-689590,IN,KL,KERALA,ALAPPUZHA,,
689591,PATHANAMTHITTA-689591,IN,KL,KERALA,PATHANAMTHITTA,,
689592,PATHANAMTHITTA-689592,IN,KL,KERALA,PATHANAMTHITTA,,
689593,PATHANAMTHITTA-689593,IN,KL,KERALA,PATHANAMTHITTA,,
689594,PATHANAMTHITTA-689594,IN,KL,KERALA,PATHANAMTHITTA,,
689595,ALAPPUZHA-689595,IN,KL,KERALA,ALAPPUZHA,,
700009,CALCUTTA-700009,IN,WB,WEST BENGAL,CALCUTTA,,
700010,BELEGHATA-700010,IN,WB,WEST BENGAL,KOLKATA,,
700011,CALCUTTA-700011,IN,WB,WEST BENGAL,CALCUTTA,,
700012,CALCUTTA-700012,IN,WB,WEST BENGAL,CALCUTTA,,
700013,CALCUTTA-700013,IN,WB,WEST BENGAL,CALCUTTA,,
700014,CALCUTTA-700014,IN,WB,WEST BENGAL,CALCUTTA,,
784101,SONITPUR-784101,IN,AS,ASSAM,SONITPUR,,
784102,SONITPUR-784102,IN,AS,ASSAM,SONITPUR,,
784103,SONITPUR-784103,IN,AS,ASSAM,SONITPUR,,
784104,SANITPUR-784104,IN,AS,ASSAM,SANITPUR,,
784105,SONITPUR-784105,IN,AS,ASSAM,SONITPUR,,
784110,SONITPUR-784110,IN,AS,ASSAM,SONITPUR,,
784111,DARRANG-784111,IN,AS,ASSAM,DARRANG,,
784112,SONITPUR-784112,IN,AS,ASSAM,SONITPUR,,
784113,DARRANG-784113,IN,AS,ASSAM,DARRANG,,
784114,DARRANG-784114,IN,AS,ASSAM,DARRANG,,
784115,DARRANG-784115,IN,AS,ASSAM,DARRANG,,
784116,DARRANG-784116,IN,AS,ASSAM,DARRANG,,
784117,DARRANG-784117,IN,AS,ASSAM,DARRANG,,
784118,SONITPUR-784118,IN,AS,ASSAM,SONITPUR,,
784119,SONITPUR-784119,IN,AS,ASSAM,SONITPUR,,
784120,SONITPUR-784120,IN,AS,ASSAM,SONITPUR,,
784125,DARRANG-784125,IN,AS,ASSAM,DARRANG,,
784134,SATARA-784134,IN,MH,MAHARASHTRA,SATARA,,
784144,DARRANG-784144,IN,AS,ASSAM,DARRANG,,
784145,DARRANG-784145,IN,AS,ASSAM,DARRANG,,
784147,DARRANG-784147,IN,AS,ASSAM,DARRANG,,
784149,SONITPUR-784149,IN,AS,ASSAM,SONITPUR,,
784150,SONITPUR-784150,IN,AS,ASSAM,SONITPUR,,
784151,SONITPUR-784151,IN,AS,ASSAM,SONITPUR,,
784152,SONITPUR-784152,IN,AS,ASSAM,SONITPUR,,
784153,SONITPUR-784153,IN,AS,ASSAM,SONITPUR,,
784154,SONITPUR-784154,IN,AS,ASSAM,SONITPUR,,
524341,NELLORE-524341,IN,AP,ANDHRA PRADESH,NELLORE,,
524342,NELLORE-524342,IN,AP,ANDHRA PRADESH,NELLORE,,
524343,NELLORE-524343,IN,AP,ANDHRA PRADESH,NELLORE,,
524344,NELLORE-524344,IN,AP,ANDHRA PRADESH,NELLORE,,
524345,NELLORE-524345,IN,AP,ANDHRA PRADESH,NELLORE,,
524346,NELLORE-524346,IN,AP,ANDHRA PRADESH,NELLORE,,
524366,NELLORE-524366,IN,AP,ANDHRA PRADESH,NELLORE,,
524401,NELLORE-524401,IN,AP,ANDHRA PRADESH,NELLORE,,
683588,ERNAKULAM-683588,IN,KL,KERALA,ERNAKULAM,,
683589,ERNAKULAM-683589,IN,KL,KERALA,ERNAKULAM,,
683591,ERNAKULAM-683591,IN,KL,KERALA,ERNAKULAM,,
683592,ERNAKULAM-683592,IN,KL,KERALA,ERNAKULAM,,
683593,ERNAKULAM-683593,IN,KL,KERALA,ERNAKULAM,,
683594,ERNAKULAM-683594,IN,KL,KERALA,ERNAKULAM,,
685005,IDUKI-685005,IN,KL,KERALA,IDUKKI,,
577133,CHIKMANGALUR-577133,IN,KA,KARNATAKA,CHICKMAGALUR,,
577134,CHIKMANGALUR-577134,IN,KA,KARNATAKA,CHICKMAGALUR,,
577135,CHIKMANGALUR-577135,IN,KA,KARNATAKA,CHICKMAGALUR,,
577136,CHIKMANGALUR-577136,IN,KA,KARNATAKA,CHICKMAGALUR,,
577137,CHIKMANGALUR-577137,IN,KA,KARNATAKA,CHICKMAGALUR,,
577138,CHIKMANGALUR-577138,IN,KA,KARNATAKA,CHICKMAGALUR,,
577139,CHIKAMAGALUR-577139,IN,KA,KARNATAKA,CHIKAMAGALUR,,
577140,CHIKMANGALUR-577140,IN,KA,KARNATAKA,CHICKMAGALUR,,
577141,CHIKMANGALUR-577141,IN,KA,KARNATAKA,CHICKMAGALUR,,
577142,CHIKMANGALUR-577142,IN,KA,KARNATAKA,CHICKMAGALUR,,
577144,CHIKMANGALUR-577144,IN,KA,KARNATAKA,CHICKMAGALUR,,
577145,CHIKMANGALUR-577145,IN,KA,KARNATAKA,CHICKMAGALUR,,
577146,CHIKMANGALUR-577146,IN,KA,KARNATAKA,CHICKMAGALUR,,
577147,CHIKMANGALUR-577147,IN,KA,KARNATAKA,CHICKMAGALUR,,
577148,CHIKMANGALUR-577148,IN,KA,KARNATAKA,CHICKMAGALUR,,
577149,CHIKMANGALUR-577149,IN,KA,KARNATAKA,CHICKMAGALUR,,
577150,CHIKMANGALUR-577150,IN,KA,KARNATAKA,CHICKMAGALUR,,
522508,GUNTUR-522508,IN,AP,ANDHRA PRADESH,GUNTUR,,
522509,GUNTUR-522509,IN,AP,ANDHRA PRADESH,GUNTUR,,
522510,GUNTUR-522510,IN,AP,ANDHRA PRADESH,GUNTUR,,
522511,GUNTUR-522511,IN,AP,ANDHRA PRADESH,GUNTUR,,
522515,GUNTUR-522515,IN,AP,ANDHRA PRADESH,GUNTUR,,
522529,GUNTUR-522529,IN,AP,ANDHRA PRADESH,GUNTUR,,
731254,BIRBHUM-731254,IN,WB,WEST BENGAL,BIRBHUM,,
731255,BIRBHUM-731255,IN,WB,WEST BENGAL,BIRBHUM,,
731284,BIRBHUM-731284,IN,WB,WEST BENGAL,BIRBHUM,,
731301,BIRBHUM-731301,IN,WB,WEST BENGAL,BIRBHUM,,
731302,BIRBHUM-731302,IN,WB,WEST BENGAL,BIRBHUM,,
731303,BIRBHUM-731303,IN,WB,WEST BENGAL,BIRBHUM,,
731304,BIRBHUM-731304,IN,WB,WEST BENGAL,BIRBHUM,,
732101,MALDA-732101,IN,WB,WEST BENGAL,MALDA,,
732102,MALDA-732102,IN,WB,WEST BENGAL,MALDA,,
732103,MALDA-732103,IN,WB,WEST BENGAL,MALDA,,
732104,MALDA-732104,IN,WB,WEST BENGAL,MALDA,,
680574,THRISSUR-680574,IN,KL,KERALA,THRISSUR,,
680575,THRISSUR-680575,IN,KL,KERALA,THRISSUR,,
680581,THRISSUR-680581,IN,KL,KERALA,THRISSUR,,
680582,THRISSUR-680582,IN,KL,KERALA,THRISSUR,,
680583,THRISSUR-680583,IN,KL,KERALA,THRISSUR,,
680584,THRISSUR-680584,IN,KL,KERALA,THRISSUR,,
680585,THRISSUR-680585,IN,KL,KERALA,THRISSUR,,
680586,THRISSUR-680586,IN,KL,KERALA,THRISSUR,,
680587,THRISSUR-680587,IN,KL,KERALA,THRISSUR,,
680588,THRISSUR-680588,IN,KL,KERALA,THRISSUR,,
688008,ALAPPUZHA-688008,IN,KL,KERALA,ALAPPUZHA,,
533286,EAST GODAVARI-533286,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533287,EAST GODAVARI-533287,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533288,EAST GODAVARI-533288,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533289,EAST GODAVARI-533289,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533290,EAST GODAVARI-533290,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533291,EAST GODAVARI-533291,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533292,EAST GODAVARI-533292,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533293,EAST GODAVARI-533293,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533294,EAST GODAVARI-533294,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533295,EAST GODAVARI-533295,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533305,EAST GODAVARI-533305,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533306,EAST GODAVARI-533306,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533307,EAST GODAVARI-533307,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533308,EAST GODAVARI-533308,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533309,EAST GODAVARI-533309,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533333,EAST GODAVARI-533333,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533339,EAST GODAVARI-533339,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533340,EAST GODAVARI-533340,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533341,EAST GODAVARI-533341,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533342,EAST GODAVARI-533342,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533343,EAST GODAVARI-533343,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533344,EAST GODAVARI-533344,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533345,EAST GODAVARI-533345,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533346,EAST GODAVARI-533346,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533406,EAST GODAVARI-533406,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533407,EAST GODAVARI-533407,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533408,EAST GODAVARI-533408,IN,AP,ANDHRA PRADESH,EAST GODAVARI,,
533409,WEST GODAVARI-533409,IN,AP,ANDHRA PRADESH,WEST GODAVARI,,
784160,LAKHIMPUR-784160,IN,AS,ASSAM,LAKHIMPUR,,
689596,PATHANAMTHITTA-689596,IN,KL,KERALA,PATHANAMTHITTA,,
689597,PATHANAMTHITTA-689597,IN,KL,KERALA,PATHANAMTHITTA,,
689598,ALAPPUZHA-689598,IN,KL,KERALA,ALAPPUZHA,,
689600,ALAPPUZHA-689600,IN,KL,KERALA,ALAPPUZHA,,
689602,PATHANAMTHITTA-689602,IN,KL,KERALA,PATHANAMTHITTA,,
689603,PATHANAMTHITTA-689603,IN,KL,KERALA,PATHANAMTHITTA,,
689611,PATHANAMTHITTA-689611,IN,KL,KERALA,PATHANAMTHITTA,,
571315,MYSORE-571315,IN,KA,KARNATAKA,MYSORE,,
571316,MYSORE-571316,IN,KA,KARNATAKA,MYSORE,,
571317,MYSORE-571317,IN,KA,KARNATAKA,MYSORE,,
571318,MYSORE-571318,IN,KA,KARNATAKA,MYSORE,,
571319,MYSORE-571319,IN,KA,KARNATAKA,MYSORE,,
571320,MYSORE-571320,IN,KA,KARNATAKA,MYSORE,,
571321,MYSORE-571321,IN,KA,KARNATAKA,MYSORE,,
571322,MYSORE-571322,IN,KA,KARNATAKA,MYSORE,,
571323,MYSORE-571323,IN,KA,KARNATAKA,MYSORE,,
571324,MYSORE-571324,IN,KA,KARNATAKA,MYSORE,,
571325,MYSORE-571325,IN,KA,KARNATAKA,MYSORE,,
571326,MYSORE-571326,IN,KA,KARNATAKA,MYSORE,,
571327,MYSORE-571327,IN,KA,KARNATAKA,MYSORE,,
571328,MYSORE-571328,IN,KA,KARNATAKA,MYSORE,,
571329,DAKSHIN KANNADA-571329,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
571330,KODAGU-571330,IN,KA,KARNATAKA,KODAGU,,
571331,MYSORE-571331,IN,KA,KARNATAKA,MYSORE,,
571332,MYSORE-571332,IN,KA,KARNATAKA,MYSORE,,
571333,MYSORE-571333,IN,KA,KARNATAKA,MYSORE,,
571334,MYSORE-571334,IN,KA,KARNATAKA,MYSORE,,
571335,MYSORE-571335,IN,KA,KARNATAKA,MYSORE,,
571336,MYSORE-571336,IN,KA,KARNATAKA,MYSORE,,
571337,MYSORE-571337,IN,KA,KARNATAKA,MYSORE,,
571339,MYSORE-571339,IN,KA,KARNATAKA,MYSORE,,
571340,MYSORE-571340,IN,KA,KARNATAKA,MYSORE,,
571341,MYSORE-571341,IN,KA,KARNATAKA,MYSORE,,
571401,MANDYA-571401,IN,KA,KARNATAKA,MANDYA,,
571402,MANDYA-571402,IN,KA,KARNATAKA,MANDYA,,
571403,MANDYA-571403,IN,KA,KARNATAKA,MANDYA,,
571404,MANDYA-571404,IN,KA,KARNATAKA,MANDYA,,
571405,MANDYA-571405,IN,KA,KARNATAKA,MANDYA,,
571406,MANDYA-571406,IN,KA,KARNATAKA,MANDYA,,
571415,MYSORE-571415,IN,KA,KARNATAKA,MYSORE,,
801302,NALANDA-801302,IN,BR,BIHAR,NALANDA,,
524402,NELLORE-524402,IN,AP,ANDHRA PRADESH,NELLORE,,
524403,NELLORE-524403,IN,AP,ANDHRA PRADESH,NELLORE,,
524404,NELLORE-524404,IN,AP,ANDHRA PRADESH,NELLORE,,
524405,NELLORE-524405,IN,AP,ANDHRA PRADESH,NELLORE,,
524406,NELLORE-524406,IN,AP,ANDHRA PRADESH,NELLORE,,
524407,NELLORE-524407,IN,AP,ANDHRA PRADESH,NELLORE,,
576210,DAKSHIN KANNADA-576210,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576211,DAKSHIN KANNADA-576211,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576212,DAKSHIN KANNADA-576212,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576213,DAKSHIN KANNADA-576213,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576214,DAKSHIN KANNADA-576214,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576215,DAKSHIN KANNADA-576215,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576216,DAKSHIN KANNADA-576216,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576217,DAKSHIN KANNADA-576217,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576218,DAKSHIN KANNADA-576218,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576219,DAKSHIN KANNADA-576219,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576220,DAKSHIN KANNADA-576220,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
